component,s,branch_id,reliable,x,y,c1,c2,r,jacobi_CJ,max_real,n_centre_pairs,omega1,omega2,ratio
Case1-arc,0.8869717463063032,1,False,-2.7173345852627024,-4.041750860065265,-0.5309558147924878,0.7586783494094349,4.870283078333654,70.27898184223858,0.20905340554037236,1,1.0109716548092924,,
Case1-arc,0.8869717463063032,4,True,-0.8254996476177489,-0.0158984990350763,-0.5309558147924878,0.7586783494094349,0.825652729958907,310.3549311450597,45.84439231429236,1,32.391965087368526,,
Case1-arc,0.8869717463063032,2,True,-0.4862411524341219,0.6815002149254918,-0.5309558147924878,0.7586783494094349,0.8371815820142932,264.35321801987163,55.47571344731594,1,39.042502260394144,,
Case1-arc,0.8869717463063032,7,True,-0.0029769349149992,0.8302880168357414,-0.5309558147924878,0.7586783494094349,0.8302933536061314,254.39751481746995,61.42139692950574,1,43.309244791943044,,
Case1-arc,0.8869717463063032,5,False,2.1464579981316487,4.231629134492848,-0.5309558147924878,0.7586783494094349,4.744888520253349,68.46082129877955,2.3592239273284576e-16,2,0.9737404595901457,0.2638405791514456,3.6906394866242866
Case1-arc,0.9043606481265204,1,False,-2.636436210567297,-4.34714299442714,-0.5133418171400839,0.7681518368440758,5.084136908698212,76.61783563713131,0.20815511129351222,1,1.0113181175449841,,
Case1-arc,0.9043606481265204,4,True,-0.8284703378228453,-0.0159033690915745,-0.5133418171400839,0.7681518368440758,0.8286229648041155,351.75205153528697,49.19474071197714,1,34.76594460757293,,
Case1-arc,0.9043606481265204,2,True,-0.4727760133678175,0.6948148137521098,-0.5133418171400839,0.7681518368440758,0.840407510809694,297.8751949763857,60.75809841627296,1,42.798023818788806,,
Case1-arc,0.9043606481265204,7,True,-0.0024674046126185,0.840225560470298,-0.5133418171400839,0.7681518368440758,0.8402291833500838,284.27584746265046,69.84908814049803,1,49.27220590589182,,
Case1-arc,0.9043606481265204,5,False,2.103304311856823,4.488788775069387,-0.5133418171400839,0.7681518368440758,4.957127564977972,74.69551443960287,4.2934406030425976e-17,2,0.974929658825923,0.25906686751659924,3.7632356007989176
Case1-arc,0.9217495796553156,1,False,-2.583156014369215,-4.627739841233305,-0.4956145625302073,0.7774116608113462,5.299874624244418,83.28968909927221,0.20702330796261842,1,1.011540761062213,,
Case1-arc,0.9217495796553156,4,True,-0.8309514980728394,-0.0158933239950056,-0.4956145625302073,0.7774116608113462,0.8311034772500391,397.25244438502034,52.63257963773964,1,37.20093664152848,,
Case1-arc,0.9217495796553156,2,True,-0.4587966655362517,0.7076103877566751,-0.4956145625302073,0.7774116608113462,0.8433308017429075,334.4907168944083,66.3427717066982,1,46.765315612403036,,
Case1-arc,0.9217495796553156,7,True,-0.0020267353507995,0.8494866769578141,-0.4956145625302073,0.7774116608113462,0.8494890946828051,316.658596424007,79.90372339874826,1,56.38566054796339,,
Case1-arc,0.9217495796553156,5,False,2.0777703190895718,4.735686664678318,-0.4956145625302073,0.7774116608113462,5.171446382290126,81.26370499182548,2.5457067009959644e-16,2,0.9760256924271762,0.2543708374835115,3.837018826855271
Case1-arc,0.9391385350090072,1,False,-2.551426000928777,-4.894559007490646,-0.47775974531904,0.7864230657862372,5.51964514403084,90.3733096723569,0.20558624862639338,1,1.0116549577684726,,
Case1-arc,0.9391385350090072,4,True,-0.8330565993030609,-0.0158730943912323,-0.47775974531904,0.7864230657862372,0.8332078088735928,447.6383143349848,56.1946443102373,1,39.72309056504699,,
Case1-arc,0.9391385350090072,2,True,-0.4443585644690829,0.7199284500714989,-0.47775974531904,0.7864230657862372,0.8460209849875916,374.81124661182196,72.30215625972578,1,50.99616259390365,,
Case1-arc,0.9391385350090072,7,True,-0.0016336836258808,0.8583016178289645,-0.47775974531904,0.7864230657862372,0.8583031725969603,352.00089735661174,92.40001101114491,1,65.22624512087118,,
Case1-arc,0.9391385350090072,5,False,2.0668077429645804,4.977988079119533,-0.47775974531904,0.7864230657862372,5.389996248814513,88.24352517920353,1.3322676295501878e-15,2,0.9770588525338952,0.2496858015325252,3.9131534373876646
Case1-arc,0.9565275089345155,1,False,-2.536954602274442,-5.155106054921275,-0.459769401275333,0.7951607689568608,5.74554236704312,97.95673599792659,0.20385382322375403,1,1.0116803950804536,,
Case1-arc,0.9565275089345155,4,True,-0.8348691697703036,-0.0158455235160572,-0.459769401275333,0.7951607689568608,0.8350195274653485,503.8522743012121,59.9192372682731,1,42.35961835538583,,
Case1-arc,0.9565275089345155,2,True,-0.4295048060700835,0.7317994265000146,-0.459769401275333,0.7951607689568608,0.8485309535090929,419.5698441441757,78.71763022055363,1,55.54854979289608,,
Case1-arc,0.9565275089345155,7,True,-0.0012696129443772,0.8669452572265524,-0.459769401275333,0.7951607689568608,0.8669461868793481,390.76636787809696,108.96802708122746,1,76.9474740648503,,
Case1-arc,0.9565275089345155,5,False,2.0682456109140395,5.220053480667318,-0.459769401275333,0.7951607689568608,5.614855140437032,95.72219414022001,1.1102230246251565e-16,2,0.9780461111102668,0.24498096273009123,3.992335160295019
Case1-arc,0.9739164972615094,1,False,-2.536780989551829,-5.41491607023922,-0.441639768566624,0.8036056708319549,5.979680078121781,106.1404309559598,0.20185479153085642,1,1.011634208589692,,
Case1-arc,0.9739164972615094,4,True,-0.8364519917171888,-0.0158123577785149,-0.441639768566624,0.8036056708319549,0.8366014374277443,567.0418952953395,63.847555697401596,1,45.1397474766843,,
Case1-arc,0.9739164972615094,2,True,-0.4142697439379242,0.743245726009779,-0.441639768566624,0.8036056708319549,0.85090165705221,469.65531721132066,85.68278404022604,1,60.4890148928916,,
Case1-arc,0.9739164972615094,7,True,-0.0009114678986671,0.8758877206323287,-0.441639768566624,0.8036056708319549,0.8758881948789049,433.29525121257103,133.86003732535022,1,94.55801999045856,,
Case1-arc,0.9739164972615094,5,False,2.080583746830121,5.465494462776385,-0.441639768566624,0.8036056708319549,5.848115803420192,103.79925609699548,6.396792817664476e-16,2,0.9789978448173896,0.24024018655840199,4.075079439631541
Case1-arc,0.9913054968024456,1,False,-2.548903241587285,-5.678431341239578,-0.4233699570133174,0.811742866084316,6.2242662404612865,115.04118315401482,0.19961739658440403,1,1.011529881310899,,
Case1-arc,0.9913054968024456,4,True,-0.8378530849418007,-0.0157746934506743,-0.4233699570133174,0.811742866084316,0.8380015709412215,638.6190171781898,68.02513976332366,1,48.095754240395046,,
Case1-arc,0.9913054968024456,2,True,-0.3986814075414097,0.7542838615081818,-0.4233699570133174,0.811742866084316,0.8531652878844131,526.1575809385685,93.30738311775295,1,65.89548330935374,,
Case1-arc,0.9913054968024456,5,False,2.102833957413049,5.7175282014508575,-0.4233699570133174,0.811742866084316,6.091965149837555,112.59050608252802,5.156465532341059e-16,2,0.9799209792577825,0.23545287285313674,4.1618561174618005
Case1-arc,1.0,1,False,-2.559146418011951,-5.812801758481176,-0.4141827744053656,0.8156922448639925,6.351212063238421,119.80260282593527,0.19841658294079387,1,1.0114592207244875,,
Case1-arc,1.0,4,True,-0.8384974672512004,-0.0157544054834796,-0.4141827744053656,0.8156922448639925,0.8386454577941836,678.085442931097,70.22323118033955,1,49.65092034699707,,
Case1-arc,1.0,2,True,-0.3907622113642257,0.7596537915892843,-0.4141827744053656,0.8156922448639925,0.8542651748176532,557.225174130852,97.40690302898531,1,68.80179156142444,,
Case1-arc,1.0,5,False,2.117479299494602,5.846976246389498,-0.4141827744053656,0.8156922448639925,6.218589052962994,117.29576676591084,4.779163176316104e-16,2,0.9803734364939763,0.23303894210087042,4.2069082002166995
Case2-loop,0.0,1,True,-1.3325362364626356,2.6128323749542344,0.0092754816774424,-1.095335685674362,2.933009689908131,26.047733485893925,6.31873026124552e-16,2,0.9784448685038378,0.2053540349782943,4.764673207454913
Case2-loop,0.0,2,True,-0.9760030826011696,-0.0023052184341846,0.0092754816774424,-1.095335685674362,0.9760058049412487,54.05714701799507,45.78402069224597,1,32.38228997234962,,
Case2-loop,0.0,3,True,-0.0396267759536651,2.9391743898382967,0.0092754816774424,-1.095335685674362,2.939441507370712,26.054746007284734,0.1589083650789791,1,1.0082540781227243,,
Case2-loop,0.0,4,True,-2.602375290731994e-05,0.7161037294700999,0.0092754816774424,-1.095335685674362,0.7161037299429613,73.2867468695583,21.74037861694525,1,15.410409544479672,,
Case2-loop,0.0,5,True,0.007670927162916,-0.9252086735769808,0.0092754816774424,-1.095335685674362,0.925240472950473,71.8914715356912,22.134375790644352,1,15.688440457196833,,
Case2-loop,0.0,6,True,0.0110894092402595,-3.061810998855356,0.0092754816774424,-1.095335685674362,3.061831080858141,27.151346128610633,0.4458251027101957,1,1.0617607377460414,,
Case2-loop,0.0,7,True,1.3758710423572125,2.589662207339094,0.0092754816774424,-1.095335685674362,2.932468494855062,26.045806988506534,1.7167257199135477e-15,2,0.976910930627066,0.21394875718785894,4.566097711749191
Case2-loop,0.0178555148414955,1,True,-1.4041722300450852,2.5400189894384924,0.0292527870468408,-1.0943831733199765,2.90230875654847,25.502081582049225,6.938893903907228e-17,2,0.974616928219223,0.22039736338880236,4.422089780175383
Case2-loop,0.0178555148414955,2,True,-0.9573955162536036,-0.004062828629781,0.0292527870468408,-1.0943831733199765,0.9574041367776616,54.11992266658343,34.73008656445061,1,24.5680470078186,,
Case2-loop,0.0178555148414955,3,True,-0.1023106288983462,2.90807679166681,0.0292527870468408,-1.0943831733199765,2.909875958012077,25.51064942647728,0.17737566513614175,1,1.0100534392412839,,
Case2-loop,0.0178555148414955,4,True,-8.628622875951772e-05,0.7125322340617873,0.0292527870468408,-1.0943831733199765,0.7125322392863322,71.32930747074784,21.27607498931631,1,15.082359034960934,,
Case2-loop,0.0178555148414955,5,True,0.0241146266919065,-0.9217934281550636,0.0292527870468408,-1.0943831733199765,0.9221088002022073,69.87119308177544,21.68331126237143,1,15.369959273217676,,
Case2-loop,0.0178555148414955,6,True,0.0358171267036267,-3.030766939032894,0.0292527870468408,-1.0943831733199765,3.030978572227148,26.58453752203262,0.4524983157709023,1,1.063373574837378,,
Case2-loop,0.0178555148414955,7,True,1.517944885335278,2.471688507807667,0.0292527870468408,-1.0943831733199765,2.9005862777280083,25.495226953177646,1.111090386363145e-15,2,0.9702411770093974,0.24285286031014308,3.9951811799553014
Case2-loop,0.0357110323580512,1,True,-1.465903088676907,2.469366174430225,0.0492050361562393,-1.0930019541959028,2.8716965662849305,24.96357353734097,1.6740081543176188e-16,2,0.9705139660209289,0.23537115491002802,4.1233343414230745
Case2-loop,0.0357110323580512,2,True,-0.944422287838685,-0.0052614604042373,0.0492050361562393,-1.0930019541959028,0.9444369437564591,53.602984632244635,30.464648386778293,1,21.552974728460953,,
Case2-loop,0.0357110323580512,3,True,-0.1459482128380349,2.876746742476396,0.0492050361562393,-1.0930019541959028,2.880446614880958,24.973985856948033,0.19449115260030306,1,1.0118501283413632,,
Case2-loop,0.0357110323580512,4,True,-0.0001526037244415,0.7089455494011778,0.0492050361562393,-1.0930019541959028,0.7089455658254974,69.39932523310026,20.820580522434966,1,14.760519379014871,,
Case2-loop,0.0357110323580512,5,True,0.0404281775504203,-0.9179638254677156,0.0492050361562393,-1.0930019541959028,0.9188536458040372,67.89171056948275,21.238289630615107,1,15.055780928849922,,
Case2-loop,0.0357110323580512,6,True,0.0616639243700058,-2.999589263200632,0.0492050361562393,-1.0930019541959028,3.0002230229563303,26.02497329708213,0.4593360273102551,1,1.0650300227920015,,
Case2-loop,0.0357110323580512,7,True,1.6307649042578878,2.360138543971702,0.0492050361562393,-1.0930019541959028,2.8687363280197262,24.950793987442104,2.3826426942541445e-15,2,0.9637243886693634,0.2678524484869826,3.597967441078664
Case2-loop,0.0535665528831233,1,True,-1.5185438126670592,2.4012898294472347,0.0691228184478183,-1.0911903359255966,2.841156130168868,24.43169240128852,3.8163916471489756e-17,2,0.9661447110750979,0.25019658305284476,3.8615423891342098
Case2-loop,0.0535665528831233,2,True,-0.9335790081536792,-0.0062419991012295,0.0691228184478183,-1.0911903359255966,0.9335998752238495,52.85977266312335,27.822348498198274,1,19.685324734132525,,
Case2-loop,0.0535665528831233,3,True,-0.1780856927470423,2.845567809872376,0.0691228184478183,-1.0911903359255966,2.85113498006374,24.444202102127953,0.21088271978130596,1,1.0136948404332204,,
Case2-loop,0.0535665528831233,4,True,-0.0002254430984137,0.7053372222999252,0.0691228184478183,-1.0911903359255966,0.7053372583284997,67.49526134230021,20.373032142089514,1,14.44428016693432,,
Case2-loop,0.0535665528831233,5,True,0.0565996185688496,-0.9137169605062936,0.0691228184478183,-1.0911903359255966,0.9154682958677482,65.95061790366134,20.798857166734223,1,14.745585213228326,,
Case2-loop,0.0535665528831233,6,True,0.0886142914511395,-2.968215237278687,0.0691228184478183,-1.0911903359255966,2.9695377060180195,25.472093894551186,0.46636287143342275,1,1.066737457161162,,
Case2-loop,0.0535665528831233,7,True,1.722723667220079,2.253903606586014,0.0691228184478183,-1.0911903359255966,2.836874741926693,24.412037895733008,4.579669976578771e-16,2,0.9572225069947732,0.2904568247102736,3.2955758844695366
Case2-loop,0.0714220768067501,1,True,-1.5629547547783729,2.3360276797423523,0.0889965568979643,-1.0889465592415162,2.8106676939842536,23.905936021154343,2.2490689866039304e-15,2,0.9614997693581283,0.26488137672385037,3.6299258983410185
Case2-loop,0.0714220768067501,2,True,-0.9238920831609416,-0.007099440650048,0.0889965568979643,-1.0889465592415162,0.9239193597847205,51.99063300153384,25.89724768673804,1,18.324658941120795,,
Case2-loop,0.0714220768067501,3,True,-0.2026626771865091,2.81463119799114,0.0889965568979643,-1.0889465592415162,2.821917954411404,23.920767096842443,0.22684532791271558,1,1.015609301598848,,
Case2-loop,0.0714220768067501,4,True,-0.0003053279814314,0.7017003576933195,0.0889965568979643,-1.0889465592415162,0.7017004241213688,65.61561171969481,19.93261404831841,1,14.133064330874953,,
Case2-loop,0.0714220768067501,5,True,0.0726164913870964,-0.909049590357084,0.0889965568979643,-1.0889465592415162,0.9119453451549355,64.04560452255319,20.364569581640893,1,14.4390587125741,,
Case2-loop,0.0714220768067501,6,True,0.1166521135382223,-2.936579804459876,0.0889965568979643,-1.0889465592415162,2.9388958238689815,24.925351805950243,0.4736076528025939,1,1.068504880755482,,
Case2-loop,0.0714220768067501,7,True,1.7986575434900258,2.152359348755748,0.0889965568979643,-1.0889465592415162,2.8049634088397375,23.87848173779615,1.27675647831893e-15,2,0.9506342507235319,0.3115124925573558,3.0516729615538636
Case2-loop,0.0892776045875195,1,True,-1.5999469483384368,2.273704945633981,0.1088164817219997,-1.0862687624468943,2.780209419683686,23.38581431101678,1.478851763270228e-16,2,0.9565546000208115,0.2794830426735675,3.42258546661829
Case2-loop,0.0892776045875195,2,True,-0.9149240595897044,-0.0078764000752385,0.1088164817219997,-1.0862687624468943,0.9149579621459393,51.0408027789885,24.371802161515753,1,17.246501243424866,,
Case2-loop,0.0892776045875195,3,True,-0.221957568250304,2.7839368353440523,0.1088164817219997,-1.0862687624468943,2.792770929612568,23.40316574329034,0.242552855687118,1,1.0176057348450114,,
Case2-loop,0.0892776045875195,4,True,-0.0003928484795035,0.6980275275893668,0.1088164817219997,-1.0862687624468943,0.6980276381365226,63.758905580262805,19.498550467989656,1,13.826323004022395,,
Case2-loop,0.0892776045875195,5,True,0.0884657694342683,-0.9039580676914946,0.1088164817219997,-1.0862687624468943,0.9082765991184282,62.17444705671152,19.934990529911683,1,14.135893762041007,,
Case2-loop,0.0892776045875195,6,True,0.1457601440601907,-2.904615467539588,0.1088164817219997,-1.0862687624468943,2.908270454044236,24.384210000042348,0.48110373769370035,1,1.0703431352250588,,
Case2-loop,0.0892776045875195,7,True,1.8616966780870623,2.0550974346199955,0.1088164817219997,-1.0862687624468943,2.7729659188280857,23.349646540475955,1.3322676295501878e-15,2,0.9438691456391841,0.3315737926790542,2.84663374029925
Case2-loop,0.1071331367681467,1,True,-1.6302490149739883,2.214374841733695,0.1285725977815797,-1.0831549390385289,2.7497577694274793,22.870847043036633,4.85722573273506e-16,2,0.9512704252387305,0.29409078169157454,3.2346149028104123
Case2-loop,0.1071331367681467,2,True,-0.9064326604130132,-0.0085963012136116,0.1285725977815797,-1.0831549390385289,0.906473421705219,50.03495252587058,23.099339605662383,1,16.347168616251516,,
Case2-loop,0.1071331367681467,3,True,-0.2373816229627539,2.753455056198099,0.1285725977815797,-1.0831549390385289,2.7636687177415653,22.890895610538763,0.25812685073126,1,1.0196933487642006,,
Case2-loop,0.1071331367681467,4,True,-0.0004886728970864,0.6943106673600983,0.1285725977815797,-1.0831549390385289,0.6943108393300693,61.923703722630336,19.070099122553092,1,13.523530880821369,,
Case2-loop,0.1071331367681467,5,True,0.1041337738774987,-0.898438262644876,0.1285725977815797,-1.0831549390385289,0.9044529587802305,60.33500141939447,19.50969014000408,1,13.835787417370154,,
Case2-loop,0.1071331367681467,6,True,0.1759193169518516,-2.872252196013352,0.1285725977815797,-1.0831549390385289,2.8776344944381536,23.848140396042623,0.4888894695558769,1,1.0722651356723747,,
Case2-loop,0.1071331367681467,7,True,1.9140251255217355,1.9618216316210355,0.1285725977815797,-1.0831549390385289,2.740845908734148,22.825052751936756,3.608224830031759e-15,2,0.9368354315204439,0.3510488144773993,2.6686756738235844
Case2-loop,0.1249886739948916,1,True,-1.6545011944133057,2.1580434124818897,0.1482546440808264,-1.0796028869310446,2.7192876957893835,22.36056200355604,8.257283745649602e-16,2,0.9455934489298208,0.3088178839778043,3.0619776184911087
Case2-loop,0.1249886739948916,2,True,-0.898265517898372,-0.0092736441632686,0.1482546440808264,-1.0796028869310446,0.8983133869208992,48.988028344924494,22.00054303810454,1,15.570592138979599,,
Case2-loop,0.1249886739948916,3,True,-0.2498539613844357,2.7231475915225487,0.1482546440808264,-1.0796028869310446,2.7345858566215386,22.38346479800704,0.2736634753601621,1,1.0218808775508341,,
Case2-loop,0.1249886739948916,4,True,-0.0005935619791357,0.690540956075973,0.1482546440808264,-1.0796028869310446,0.690541211177249,60.10859661898502,18.646545260025942,1,13.224181970336778,,
Case2-loop,0.1249886739948916,5,True,0.1196060737041651,-0.8924854706331977,0.1482546440808264,-1.0796028869310446,0.9004642847766293,58.52519528113484,19.088243564954954,1,13.538440442496006,,
Case2-loop,0.1249886739948916,6,True,0.2071078880714508,-2.8394173742216293,0.1482546440808264,-1.0796028869310446,2.8469606077944016,23.316622378778945,0.49700860388675205,1,1.0742861292314267,,
Case2-loop,0.1249886739948916,7,True,1.9572489002493796,1.872300088372859,0.1482546440808264,-1.0796028869310446,2.708566203445731,22.304220303290663,9.107298248878237e-17,2,0.9294318821972908,0.3702696092617808,2.5101489804964845
Case2-loop,0.1428442170428657,1,True,-1.67326057462247,2.1046847096531915,0.1678520432508174,-1.0756101473011073,2.6887727084366686,21.85449341921393,1.855286757557195e-15,2,0.939452482999286,0.3238002874515578,2.9013330729048006
Case2-loop,0.1428442170428657,2,True,-0.8903177101650613,-0.0099181472956412,0.1678520432508174,-1.0756101473011073,0.8903729525762427,47.909685846690834,21.027819191926287,1,14.883128262513424,,
Case2-loop,0.1428442170428657,3,True,-0.2599966693634417,2.6929749727608647,0.1678520432508174,-1.0756101473011073,2.7054967144678743,21.88039037943341,0.2892458119343845,1,1.0241777387180038,,
Case2-loop,0.1428442170428657,4,True,-0.0007083863164782,0.6867086768279379,0.1678520432508174,-1.0756101473011073,0.6867090422019726,58.31220236796709,18.227196121998265,1,12.927785649770648,,
Case2-loop,0.1428442170428657,5,True,0.1348673663634031,-0.886094303047146,0.1678520432508174,-1.0756101473011073,0.8962992359711168,56.743020890246704,18.670229550618956,1,13.243556311132998,,
Case2-loop,0.1428442170428657,6,True,0.2393003947042767,-2.8060358105534364,0.1678520432508174,-1.0756101473011073,2.81622116479049,22.78914135346502,0.5055107543454448,1,1.076423977724808,,
Case2-loop,0.1428442170428657,7,True,1.992595146616996,1.786340657662093,0.1678520432508174,-1.0756101473011073,2.676088257800599,21.786667978023498,1.2490009027033011e-15,2,0.921539973554187,0.38953248124158385,2.3657590006792217
Case2-loop,0.1606997668490507,1,True,-1.6870103734315167,2.054249926255187,0.1873538382609706,-1.071173930517496,2.658184861815481,21.35218060451628,1.0031038499835887e-15,2,0.9327547706437187,0.33919930407926496,2.749872300521437
Case2-loop,0.1606997668490507,2,True,-0.8825115802813839,-0.0105367082812866,0.1873538382609706,-1.071173930517496,0.8825744793229353,46.806417737223065,20.150400223128702,1,14.263027017311614,,
Case2-loop,0.1606997668490507,3,True,-0.2682437326519086,2.6628990389707434,0.1873538382609706,-1.071173930517496,2.676375532666957,21.381197209264236,0.30495032243032955,1,1.026594671825464,,
Case2-loop,0.1606997668490507,4,True,-0.000834147754039,0.6828030519816194,0.1873538382609706,-1.071173930517496,0.6828035615005897,56.53316457573312,17.81137573323436,1,12.63386293647153,,
Case2-loop,0.1606997668490507,5,True,0.1499013344260271,-0.8792585569813828,0.1873538382609706,-1.071173930517496,0.8919450768335947,54.986528213213376,18.255229022581855,1,12.950840223231447,,
Case2-loop,0.1606997668490507,6,True,0.2724664261210719,-2.772029831635433,0.1873538382609706,-1.071173930517496,2.7853881849465716,22.265187341194714,0.5144518386640271,1,1.0786994633797724,,
Case2-loop,0.1606997668490507,7,True,2.021028991244977,1.703776935781165,0.1873538382609706,-1.071173930517496,2.643371716265525,21.271912398664103,6.159352541890151e-16,2,0.9130142356508688,0.4091262230308572,2.2316199359873523
Case2-loop,0.1785553245555559,1,True,-1.696170163761336,2.0066726525358765,0.2067486126936367,-1.066291025893813,2.6274946924531606,20.853166818459645,4.757479132866393e-16,2,0.9253794110977326,0.3552079540216607,2.605176490617951
Case2-loop,0.1785553245555559,2,True,-0.8747859689895882,-0.0111344384830657,0.2067486126936367,-1.066291025893813,0.874856826721599,45.682692059999894,19.34723828805985,1,13.695409119811009,,
Case2-loop,0.1785553245555559,3,True,-0.2749052978816209,2.6328836234901707,0.2067486126936367,-1.066291025893813,2.647196459964034,20.8854170199632,0.3208507236597115,1,1.029144185438326,,
Case2-loop,0.1785553245555559,4,True,-0.0009720059047995,0.6788120469845803,0.2067486126936367,-1.066291025893813,0.6788127429025438,54.770150240784325,17.39841991455128,1,12.341942905272166,,
Case2-loop,0.1785553245555559,5,True,0.1646904724496204,-0.8719710591477912,0.2067486126936367,-1.066291025893813,0.8873874462189556,53.253818385877544,17.84282369905634,1,12.659998141504804,,
Case2-loop,0.1785553245555559,6,True,0.3065692041020947,-2.737319489265693,0.2067486126936367,-1.066291025893813,2.7544332744173685,21.74425362136606,0.5238945091603128,1,1.081136615095753,,
Case2-loop,0.1785553245555559,7,True,2.0433264417591146,1.6244597656831126,0.2067486126936367,-1.066291025893813,2.610374011117027,20.759466787932187,2.248201624865942e-15,2,0.9036683871769091,0.4293574225533806,2.1046995806030555
Case2-loop,0.1964108915677412,1,True,-1.7011057714902398,1.961871578396932,0.2260243896731315,-1.0609576910316054,2.596671125868479,20.35699835062453,1.1015494072452725e-15,2,0.9171671955885509,0.3720614798877113,2.4650958112227936
Case2-loop,0.1964108915677412,2,True,-0.8670899229956083,-0.0117152519269864,0.2260243896731315,-1.0609576910316054,0.8671690617683744,44.54161137279364,18.603275495196314,1,13.169629143724416,,
Case2-loop,0.1964108915677412,3,True,-0.2802073222148304,2.602894582940272,0.2260243896731315,-1.0609576910316054,2.617933603688722,20.39258781330016,0.33702062803019167,1,1.0318409496736718,,
Case2-loop,0.1964108915677412,4,True,-0.0011233112313349,0.6747221345906771,0.2260243896731315,-1.0609576910316054,0.6747230696624521,53.021847739934834,16.98767143036952,1,12.051559184494764,,
Case2-loop,0.1964108915677412,5,True,0.1792158765461878,-0.8642234778131564,0.2260243896731315,-1.0609576910316054,0.8826100781260577,51.54303749126505,17.43259474655608,1,12.370735859843862,,
Case2-loop,0.1964108915677412,6,True,0.3415639809615022,-2.701822911218634,0.2260243896731315,-1.0609576910316054,2.723327559563154,21.225835434986333,0.5339085486219405,1,1.0837630508640006,,
Case2-loop,0.1964108915677412,7,True,2.060122104117321,1.5482517266947533,0.2260243896731315,-1.0609576910316054,2.5770499593694463,20.2488395994642,1.6621361405289026e-15,2,0.8932532828306174,0.4505800100844268,1.9824520902808036
Case2-loop,0.2142664696324517,1,True,-1.7021383937630776,1.9197514885900293,0.2451685027983051,-1.055169515226137,2.565681369435025,19.863223892950785,5.360295540768334e-16,2,0.9079045819102327,0.3900539718953144,2.3276383457874465
Case2-loop,0.2142664696324517,2,True,-0.8593787135706584,-0.0122822189569067,0.2451685027983051,-1.055169515226137,0.8594664776713895,43.38531827938486,17.90733640012306,1,12.677785647612554,,
Case2-loop,0.2142664696324517,3,True,-0.2843169919655748,2.572899628331621,0.2451685027983051,-1.055169515226137,2.588561115637285,19.902253601402435,0.35353556490123644,1,1.0347021987295213,,
Case2-loop,0.2142664696324517,4,True,-0.0012896466510121,0.6705180090232639,0.2451685027983051,-1.055169515226137,0.6705192492486747,51.28696505158103,16.578475192216676,1,11.762246469436397,,
Case2-loop,0.2142664696324517,5,True,0.1934569868833102,-0.8560060948995026,0.2451685027983051,-1.055169515226137,0.8775944623110754,49.8523707180499,17.02412150995106,1,12.0827581257351,,
Case2-loop,0.2142664696324517,6,True,0.3773962740401373,-2.665456829459139,0.2451685027983051,-1.055169515226137,2.692041615088768,20.709428774913423,0.5445712081618765,1,1.0866103295962173,,
Case2-loop,0.2142664696324517,7,True,2.0719416378689486,1.4750233436874638,0.2451685027983051,-1.055169515226137,2.543351335375828,19.739533092710005,1.85268467234323e-15,2,0.8814186679397275,0.47323870481135805,1.862524470163694
Case2-loop,0.2321220609453175,1,True,-1.6995528324920202,1.880203133418506,0.2641674299670454,-1.048921249662267,2.534490807509157,19.37139429862186,1.5265566588595902e-15,2,0.8972973232392131,0.40956539111376733,2.1908524077171494
Case2-loop,0.2321220609453175,2,True,-0.8516111131018191,-0.0128377852246461,0.2641674299670454,-1.048921249662267,0.8517078705095976,42.21525716510356,17.250865615677245,1,12.213828680413181,,
Case2-loop,0.2321220609453175,3,True,-0.2873595838248062,2.542868147683729,0.2641674299670454,-1.048921249662267,2.5590533302220266,19.413964605966598,0.3704746883919196,1,1.0377481781735909,,
Case2-loop,0.2321220609453175,4,True,-0.001472880308672,0.666182236457436,0.2641674299670454,-1.048921249662267,0.6661838646708842,49.56422841664158,16.170173450473037,1,11.473536997766931,,
Case2-loop,0.2321220609453175,5,True,0.2073912702855528,-0.8473075281619346,0.2641674299670454,-1.048921249662267,0.8723194290341943,48.1800370128897,16.616980371645045,1,11.795767854873354,,
Case2-loop,0.2321220609453175,6,True,0.4139999695960963,-2.62813732019129,0.2641674299670454,-1.048921249662267,2.6605453855568455,20.19452930808766,0.5559674594127242,1,1.0897143027526386,,
Case2-loop,0.2321220609453175,7,True,2.079224524017847,1.4046503209385168,0.2641674299670454,-1.048921249662267,2.5092264037726686,19.23104193143364,6.262351748276274e-16,2,0.8676401900426073,0.49794582727525105,1.7424389210977345
Case2-loop,0.2499776683007215,1,True,-1.6936048655394964,1.843102420394134,0.2830065774553605,-1.0422065947653605,2.5030629182347317,18.88106289250423,2.7755575615628914e-16,2,0.8849242546089408,0.4311083702853665,2.0526724035146353
Case2-loop,0.2499776683007215,2,True,-0.8437473712034278,-0.01338390736442,0.2830065774553605,-1.0422065947653605,0.8438535153621358,41.03234998799466,16.62713465398724,1,11.77299894083108,,
Case2-loop,0.2499776683007215,3,True,-0.2894300167387803,2.5127711052242,0.2830065774553605,-1.0422065947653605,2.529384976993233,18.927278090693395,0.38792233580823593,1,1.0410026592849808,,
Case2-loop,0.2499776683007215,4,True,-0.001675233128153,0.6616948239639863,0.2830065774553605,-1.0422065947653605,0.6616969445801941,47.85238174210838,15.762100922055263,1,11.184956939024504,,
