family_id,member,trivial_err,stability_index,classification,mult1_re,mult1_im,mult1_abs,mult2_re,mult2_im,mult2_abs,mult3_re,mult3_im,mult3_abs,mult4_re,mult4_im,mult4_abs,nontriv_arg
3,4,1.7695612752888223e-09,-1.768687103077698,spectrally stable,-0.8843435515389143,0.4668366768492887,1.0000000000000737,-0.8843435515389143,-0.4668366768492887,1.0000000000000737,0.9999999982304387,0.0,0.9999999982304387,1.0000000017694965,0.0,1.0000000017694965,-2.6558822965483824
3,5,2.494560780164079e-09,-1.7686845507823592,spectrally stable,-0.884342275391155,0.46683909428832004,0.9999999999999721,-0.884342275391155,-0.46683909428832004,0.9999999999999721,1.000000002494535,0.0,1.000000002494535,0.9999999975054392,0.0,0.9999999975054392,-2.6558795629491847
3,6,3.139893361044735e-09,-1.768679897616646,spectrally stable,-0.8843399488083069,0.46684350155237764,0.9999999999999818,-0.8843399488083069,-0.46684350155237764,0.9999999999999818,0.999999999999936,3.139893360393526e-09,0.999999999999936,0.999999999999936,-3.139893360393526e-09,0.999999999999936,-2.65587457927943
3,7,2.2769861652991406e-09,-1.7686714131913672,spectrally stable,-0.884335706595615,0.4668515374719023,0.9999999999999223,-0.884335706595615,-0.4668515374719023,0.9999999999999223,0.9999999999999055,2.2769861633389913e-09,0.9999999999999055,0.9999999999999055,-2.2769861633389913e-09,0.9999999999999055,-2.6558654923453417
3,8,5.360468001570655e-09,-1.7686559401824047,spectrally stable,-0.8843279700911952,0.46686619208759383,0.999999999999992,-0.8843279700911952,-0.46686619208759383,0.999999999999992,1.0000000000000027,5.360468001569993e-09,1.0000000000000027,1.0000000000000027,-5.360468001569993e-09,1.0000000000000027,-2.6558489209464353
3,9,1.8836778924246112e-08,-1.768627714886801,spectrally stable,-0.8843138574433771,0.46689292298509044,0.9999999999999735,-0.8843138574433771,-0.46689292298509044,0.9999999999999735,0.9999999999999185,1.8836778924069843e-08,0.9999999999999186,0.9999999999999185,-1.8836778924069843e-08,0.9999999999999186,-2.6558186933479617
3,10,6.000488738139665e-08,-1.7685762083628214,spectrally stable,-0.8842881041813937,0.466941697434742,0.9999999999999807,-0.8842881041813937,-0.466941697434742,0.9999999999999807,1.0000000000000067,6.000488738139628e-08,1.0000000000000084,1.0000000000000067,-6.000488738139628e-08,1.0000000000000084,-2.655763537410454
3,11,1.871416020956689e-07,-1.7684821668508437,spectrally stable,-0.8842410834254106,0.4670307338737255,0.9999999999999872,-0.8842410834254106,-0.4670307338737255,0.9999999999999872,0.9999999999999843,1.8714160209566825e-07,1.0000000000000018,0.9999999999999843,-1.8714160209566825e-07,1.0000000000000018,-2.6556628475948387
3,12,5.902996311276935e-07,-1.7683103267404836,spectrally stable,-0.8841551633702729,0.46719337226223195,1.000000000000035,-0.8841551633702729,-0.46719337226223195,1.000000000000035,0.9999999999998817,5.902996311276818e-07,1.0000000000000557,0.9999999999998817,-5.902996311276818e-07,1.0000000000000557,-2.6554789087425363
3,13,1.0676013181568105e-08,-1.7679959423066096,spectrally stable,-0.8839979711533132,0.46749073466416985,1.0000000000000095,-0.8839979711533132,-0.46749073466416985,1.0000000000000095,1.0000000000000275,1.06760131815326e-08,1.0000000000000275,1.0000000000000275,-1.06760131815326e-08,1.0000000000000275,-2.655142555071194
3,14,1.6670747202315143e-08,-1.767419682262442,spectrally stable,-0.8837098411311939,0.4680351660803053,0.9999999999999695,-0.8837098411311939,-0.4680351660803053,0.9999999999999695,1.0000000000000422,1.667074720226176e-08,1.0000000000000422,1.0000000000000422,-1.667074720226176e-08,1.0000000000000422,-2.654526580649226
3,15,2.1319084313274193e-08,-1.7663602133269483,spectrally stable,-0.8831801066635068,0.4690340064365386,1.000000000000037,-0.8831801066635068,-0.4690340064365386,1.000000000000037,1.000000000000038,2.1319084313240385e-08,1.0000000000000382,1.000000000000038,-2.1319084313240385e-08,1.0000000000000382,-2.6533959609962627
3,16,5.490793845035499e-08,-1.764402742495617,spectrally stable,-0.8822013712477723,0.4708723187536811,0.999999999999959,-0.8822013712477723,-0.4708723187536811,0.999999999999959,1.0000000000000107,5.490793845035395e-08,1.0000000000000122,1.0000000000000107,-5.490793845035395e-08,1.0000000000000122,-2.651313338429146
3,17,3.9659997512453307e-07,-1.7607563961114097,spectrally stable,-0.8803781980556176,0.4742723145916759,0.9999999999999009,-0.8803781980556176,-0.4742723145916759,0.9999999999999009,0.9999999999998969,3.9659997512451967e-07,0.9999999999999755,0.9999999999998969,-3.9659997512451967e-07,0.9999999999999755,-2.6474553660798454
3,18,2.5284227118328696e-08,-1.7538693246570916,spectrally stable,-0.8769346623285597,0.4806096108139399,1.0000000000000158,-0.8769346623285597,-0.4806096108139399,1.0000000000000158,1.0000000000000506,2.528422711827801e-08,1.0000000000000508,1.0000000000000506,-2.528422711827801e-08,1.0000000000000508,-2.640242912460299
3,19,3.627044228709709e-08,-1.7405496241728584,spectrally stable,-0.8702748120864021,0.49256649444304995,0.9999999999999688,-0.8702748120864021,-0.49256649444304995,0.9999999999999688,0.9999999999999942,3.627044228709663e-08,0.9999999999999949,0.9999999999999942,-3.627044228709663e-08,0.9999999999999949,-2.6265562914190324
3,20,1.788493093550992e-07,-1.7137203316410456,spectrally stable,-0.8568601658205186,0.5155488883025775,0.999999999999995,-0.8568601658205186,-0.5155488883025775,0.999999999999995,1.000000000000007,1.7884930935509908e-07,1.000000000000023,1.000000000000007,-1.7884930935509908e-07,1.000000000000023,-2.599944546741274
3,21,3.6682654402930837e-07,-1.655761606392758,spectrally stable,-0.827880803196273,0.5609040699610209,0.999999999999872,-0.827880803196273,-0.5609040699610209,0.999999999999872,1.000000366826544,0.0,1.000000366826544,0.9999996331738691,0.0,0.9999996331738691,-2.546115227913383
3,22,3.260587687565292e-07,-1.51386043894875,spectrally stable,-0.7569302194743242,0.6534957098913635,0.9999999999999328,-0.7569302194743242,-0.6534957098913635,0.9999999999999328,1.000000000000188,3.26058768756475e-07,1.0000000000002411,1.000000000000188,-3.26058768756475e-07,1.0000000000002411,-2.429399098685823
