family_id,member,label,component,s,c1,c2,x_eq,y_eq,mode,omega_parent,amplitude,geom_amplitude,x0,y0,vx0,vy0,T,closure,jacobi_CJ,min_d0,min_d1,min_d2,min_d3,wind_m0,wind_m1,wind_m2,wind_m3,wind_centroid,n_lobes,flags,stop
3,23,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,1,0.921539973554187,1.473577231532701,1.831856472020565,2.5183707514963523,0.6166953397802416,-0.7363606950291209,-0.10974232558554402,6.6820085048588655,5.998937932449059e-12,21.338139627427836,1.9923289595716138,2.609728832565384,1.266975265451069,2.603601087211063,0,0,0,0,0,2,,
4,1,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.002,0.0019985851503709524,1.9938982194182366,1.7848279774937739,-0.0001704876700638793,-0.00010168534144263666,16.130071695651903,4.9353161796768445e-14,21.786668114072643,2.743345157961004,3.484588287250518,2.1800670840346106,3.39344591566528,0,0,0,0,0,2,,
4,2,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.0027,0.002698068327161678,1.9943540646929936,1.784298365017569,-0.0002302013683895007,-0.00013731077964759965,16.130074953591556,6.095235767506067e-15,21.78666822596353,2.743168285928019,3.4843732810051895,2.1797989365733876,3.393189367371587,0,0,0,0,0,2,,
4,3,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.0036450000000000002,0.0036423528916388246,1.994969266498961,1.7835832447415443,-0.00031085025227500584,-0.00018543439601716971,16.130080890739713,8.481557639199343e-14,21.786668429870726,2.742929555489034,3.484083086963782,2.1794370463203094,3.392842998501868,0,0,0,0,0,2,,
4,4,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.004920750000000001,0.004917104843646359,1.9957994439530384,1.782617570998441,-0.00041979076342429597,-0.0002504546597019464,16.13009171016165,3.8857822546081495e-14,21.786668801457168,2.7426073546902114,3.483691442434918,2.178948692886064,3.3923753482087013,0,0,0,0,0,2,,
4,5,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.006643012500000002,0.006637961502140192,1.9969195548870542,1.7813134351868392,-0.0005669780796542304,-0.0003383293726583711,16.130111426272286,2.6857445152856897e-14,21.78666947858853,2.7421725390353373,3.4831629365168486,2.1782897775499834,3.3917439248085204,0,0,0,0,0,2,,
4,6,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.008968066875000003,0.008961011974660489,1.9984305592271367,1.779551984078453,-0.0007658954313761188,-0.0004571378362509356,16.130147353312406,1.123691745055933e-13,21.786670712450626,2.7415858210943944,3.4824498432788804,2.1774009017149227,3.3908913287842055,0,0,0,0,0,2,,
4,7,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.012106890281250005,0.012096938268572546,2.0004683281817384,1.777172444116983,-0.0010348249753326976,-0.0006178533472597761,16.130212817018073,1.8772246058205565e-13,21.786672960645248,2.7407942678112076,3.481487867837083,2.1762021231117994,3.3897400053143296,0,0,0,0,0,2,,
4,8,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.01634430187968751,0.01633009250152217,2.003215514412431,1.7739571851548972,-0.0013985932290136553,-0.0008354109136300915,16.13033209293956,6.355874755220028e-13,21.786677056693737,2.739726610661713,3.480190492200262,2.1745859686191453,3.3881851352499703,0,0,0,0,0,2,,
4,9,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.022064807537578137,0.022044227945305354,2.0069172906504837,1.7696113398663884,-0.0018909817427167637,-0.001130194213887792,16.130549399582527,1.894613930949846e-12,21.78668451854788,2.7382869726033205,3.4784413942535415,2.1724081697486333,3.386084975650783,0,0,0,0,0,2,,
4,10,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.029787490175730486,0.029757196199285792,2.011902076444826,1.7637348960078234,-0.002558080712154147,-0.0015301265837207793,16.13094527292253,4.271220324617301e-12,21.786698109823277,2.736346402024656,3.4760844247946703,2.1694754632614117,3.383247645357332,0,0,0,0,0,2,,
4,11,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.04021311173723616,0.04016772218906555,2.018608573371022,1.7557843049975947,-0.0034629973101829906,-0.002073647463878159,16.13166638474921,1.6474695933521589e-12,21.786722860055082,2.733732138352429,3.472910403873304,2.165529684761076,3.3794134988097215,0,0,0,0,0,2,,
4,12,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.054287700845268815,0.05421844509856782,2.027620544465051,1.7450193531256744,-0.004692541161535939,-0.0028140131115556664,16.132979864490203,4.138004385726174e-11,21.786767917554563,2.730212874106856,3.4686399044303418,2.1602273222648614,3.374230477541336,0,0,0,0,0,2,,
4,13,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.0732883961411129,0.0731808692528265,2.039710648375039,1.73042907738816,-0.006366845291059393,-0.0038256217691007752,16.135372354720182,9.153800640806824e-14,21.78684990961888,2.725478818929303,3.4629011075462874,2.1531137792382693,3.367220562830829,0,0,0,0,0,2,,
4,14,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.09893933479050243,0.0987698601198572,2.05589396130057,1.7106274692436847,-0.008653418768030089,-0.005213503276493866,16.139731167403355,1.0861726626564153e-13,21.78699902457716,2.719118339155956,3.455201840394492,2.143591981844315,3.3577317502291546,0,0,0,0,0,2,,
4,15,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.1335681019671783,0.13329809982668153,2.0774899845588597,1.6837049013435437,-0.011787974633473374,-0.007127853803652261,16.147677369380318,1.987482717833293e-12,21.787269992170454,2.710582990806667,3.4448938192523455,2.130885893585979,3.344875029463028,0,0,0,0,0,2,,
4,16,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.18031693765569073,0.17988496449641658,2.1061877780427523,1.647013414697587,-0.016105631827209005,-0.009786716706384282,16.16218538434462,9.790539126628909e-14,21.787761846899794,2.699143953546982,3.431133189575148,2.1140012040281437,3.327425096896596,0,0,0,0,0,2,,
4,17,case2_stable,Case2-loop,0.1428442170428657,0.1678520432508174,-1.0756101473011073,1.992595146616996,1.786340657662093,2,0.38953248124158385,0.2434278658351825,0.24274957081550674,2.1441001242587308,1.596850992882647,-0.022087655126012923,-0.013511799250414167,16.188761708027197,6.600202879718306e-14,21.788653409389187,2.683822817088033,3.4128257762458807,2.091685714998845,3.3036870537883414,0,0,0,0,0,2,,
