family_id,label,mode,amp,converged,closure,geom_amp,reject
7,case1_res_3to2,1,0.029787490175730486,True,1.4012356203811954e-11,0.027702293581701475,
7,case1_res_3to2,1,0.04021311173723616,True,4.376190926452065e-14,0.037401896838782055,
7,case1_res_3to2,1,0.054287700845268815,True,3.5430288055489996e-14,0.05049933822175105,
7,case1_res_3to2,1,0.0732883961411129,True,3.065923388949671e-14,0.06818608378206188,
7,case1_res_3to2,1,0.09893933479050243,True,3.349589763181107e-13,0.09207213175604487,
7,case1_res_3to2,1,0.1335681019671783,True,6.019722067603173e-11,0.12433828561414101,
7,case1_res_3to2,1,0.18031693765569073,True,3.400598461339587e-14,0.16792823257288264,
7,case1_res_3to2,1,0.2434278658351825,True,1.1732801420874776e-11,0.22683516607024495,
7,case1_res_3to2,1,0.3286276188774964,True,4.6293653579045604e-14,0.3064748644502155,
7,case1_res_3to2,1,0.4436472854846202,True,6.823119123965671e-14,0.4141994066585742,
7,case1_res_3to2,1,0.5989238354042373,True,5.873256795782329e-14,0.5600478789333513,
7,case1_res_3to2,1,0.8085471777957205,True,4.0056257627596994e-11,0.9016094287469821,period-collapse
8,case1_res_3to2,2,0.002,True,1.2227483304290873e-13,0.0019662003476586046,
8,case1_res_3to2,2,0.0027,True,3.82514684051861e-14,0.002654845418408781,
8,case1_res_3to2,2,0.0036450000000000002,True,7.993446726474694e-14,0.0035849072036253137,
8,case1_res_3to2,2,0.004920750000000001,True,5.5222298494863534e-14,0.004841203530903014,
8,case1_res_3to2,2,0.006643012500000002,True,8.522805357615392e-14,0.006538503923445253,
8,case1_res_3to2,2,0.008968066875000003,True,3.672666466996783e-14,0.008832231951151471,
8,case1_res_3to2,2,0.012106890281250005,True,1.7752671698608104e-13,0.011933095098301776,
8,case1_res_3to2,2,0.01634430187968751,True,7.186048248596041e-13,0.016127168205661107,
8,case1_res_3to2,2,0.022064807537578137,True,1.015077353976595e-11,0.021803618165426433,
8,case1_res_3to2,2,0.029787490175730486,True,1.852322901799209e-14,0.029493259927748372,
8,case1_res_3to2,2,0.04021311173723616,True,6.8131842159581994e-15,0.039923139273020644,
8,case1_res_3to2,2,0.054287700845268815,True,1.24763169740967e-13,0.05409367135291017,
8,case1_res_3to2,2,0.0732883961411129,True,3.1243708479923744e-13,0.0733888150345374,
8,case1_res_3to2,2,0.09893933479050243,True,1.7270804133140246e-11,0.09974711982527303,
8,case1_res_3to2,2,0.1335681019671783,True,3.51097832175452e-14,0.13590698596035844,
8,case1_res_3to2,2,0.18031693765569073,True,7.046760798438836e-14,0.18581321550187851,
8,case1_res_3to2,2,0.2434278658351825,True,8.235842715194995e-14,0.2552770779546326,
8,case1_res_3to2,2,0.3286276188774964,True,1.0184541900585686e-12,0.3531430770381383,
8,case1_res_3to2,2,0.4436472854846202,True,7.772808214594902e-14,0.4934980885727033,
8,case1_res_3to2,2,0.5989238354042373,True,1.820280482188926e-14,0.7003487627650419,
8,case1_res_3to2,2,0.8085471777957205,True,1.5974123491061628e-14,1.0186712066181878,
8,case1_res_3to2,2,1.0915386900242228,False,3.1789946948155756,2.9774296884087086,
9,case2_res_2to1,1,0.002,True,2.360933728534921e-14,0.0018437794485057636,
9,case2_res_2to1,1,0.0027,True,7.088449365696206e-11,0.0024891548892545245,
9,case2_res_2to1,1,0.0036450000000000002,True,2.6711119251516515e-14,0.0033604550619210395,
9,case2_res_2to1,1,0.004920750000000001,True,4.256024383467877e-14,0.004536788956971871,
9,case2_res_2to1,1,0.006643012500000002,True,1.445618650326257e-14,0.00612498289896405,
9,case2_res_2to1,1,0.008968066875000003,True,2.881094038603729e-14,0.00826930502700913,
9,case2_res_2to1,1,0.012106890281250005,True,2.5020817289946657e-14,0.011164624374119045,
9,case2_res_2to1,1,0.01634430187968751,True,3.090848456476451e-13,0.015074214960492075,
9,case2_res_2to1,1,0.022064807537578137,True,1.887121008896541e-12,0.02035376838967481,
9,case2_res_2to1,1,0.029787490175730486,True,1.2711691140128297e-11,0.02748406987164273,
9,case2_res_2to1,1,0.04021311173723616,True,8.992066858006074e-11,0.037115214697250314,
9,case2_res_2to1,1,0.054287700845268815,True,2.2634520153361007e-14,0.0501266721391812,
9,case2_res_2to1,1,0.0732883961411129,True,2.8662909112156584e-14,0.06770897244385958,
9,case2_res_2to1,1,0.09893933479050243,True,3.863238063220285e-14,0.09147530028967028,
